CustomerID,prob_churn,churn_real,rank_risco
3110838,0.3271,0,7888
3389402,0.3271,0,7889
3326022,0.327,0,7890
3209614,0.3269,0,7891
3036690,0.3268,0,7892
3321798,0.3268,0,7893
3378858,0.3266,0,7894
3369318,0.3266,0,7895
3398138,0.3264,0,7896
3082398,0.3264,0,7897
3109958,0.3263,0,7898
3282342,0.3263,0,7899
3058198,0.3262,0,7900
3153322,0.3261,0,7901
3101666,0.3261,0,7902
3257742,0.3261,0,7903
3129622,0.3259,0,7904
3012946,0.3259,0,7905
3068226,0.3258,0,7906
3374134,0.3255,0,7907
3335510,0.3255,0,7908
3043122,0.3254,0,7909
3109906,0.3254,0,7910
3383974,0.3254,0,7911
3258534,0.3254,0,7912
3359998,0.3253,0,7913
3372698,0.3253,0,7914
3384582,0.3251,0,7915
3341062,0.3251,1,7916
3182666,0.325,0,7917
3380446,0.325,0,7918
3169478,0.325,0,7919
3382502,0.325,0,7920
3353146,0.3247,0,7921
3109134,0.3246,0,7922
3153978,0.3246,0,7923
3155366,0.3246,0,7924
3107322,0.3246,0,7925
3297038,0.3244,1,7926
3260878,0.3243,1,7927
3152330,0.3242,1,7928
3370942,0.3242,0,7929
3050210,0.3242,0,7930
3328134,0.3242,0,7931
3065554,0.3241,0,7932
3191782,0.324,0,7933
3332978,0.3239,0,7934
3109766,0.3238,0,7935
3010194,0.3236,0,7936
3020258,0.3236,0,7937
3022350,0.3235,1,7938
3139622,0.3233,1,7939
3012594,0.3233,0,7940
3268502,0.3232,1,7941
3319222,0.3232,0,7942
3397942,0.3231,0,7943
3298354,0.3231,1,7944
3350158,0.323,0,7945
3006442,0.323,0,7946
3104810,0.3229,0,7947
3388654,0.3228,0,7948
3369486,0.3228,0,7949
3221766,0.3227,0,7950
3175738,0.3226,0,7951
3109402,0.3225,0,7952
3114158,0.3225,0,7953
3335130,0.3224,0,7954
3394394,0.3224,0,7955
3044106,0.3222,0,7956
3390182,0.3222,0,7957
3073930,0.3221,0,7958
3271494,0.322,0,7959
3208618,0.3219,0,7960
3352946,0.3219,0,7961
3130986,0.3219,0,7962
3102434,0.3219,0,7963
3174706,0.3218,0,7964
3330442,0.3215,0,7965
3108558,0.3215,0,7966
3167070,0.3215,0,7967
3020974,0.3214,0,7968
3345514,0.321,0,7969
3043694,0.3205,1,7970
3343554,0.3203,1,7971
3128490,0.3201,0,7972
3253214,0.3201,0,7973
3307490,0.32,0,7974
3191986,0.32,0,7975
3041162,0.3198,0,7976
3278410,0.3198,0,7977
3037514,0.3198,1,7978
3201850,0.3194,0,7979
3034006,0.3194,0,7980
3121606,0.3193,0,7981
3257326,0.3193,0,7982
3297374,0.3192,0,7983
3135050,0.3192,1,7984
3352570,0.3189,0,7985
3146542,0.3188,0,7986
3130910,0.3188,0,7987
3257446,0.3187,0,7988
3133962,0.3184,1,7989
3100994,0.3183,0,7990
3036954,0.3183,1,7991
3317674,0.3181,0,7992
3312774,0.318,0,7993
3336090,0.3179,1,7994
3015234,0.3179,0,7995
3025770,0.3179,0,7996
3163662,0.3178,1,7997
3265026,0.3178,1,7998
3260490,0.3176,1,7999
3028698,0.3175,0,8000
3036682,0.3174,0,8001
3073282,0.3174,0,8002
3287378,0.3173,1,8003
3115362,0.3173,0,8004
3021134,0.3172,0,8005
3260002,0.3171,0,8006
3303334,0.3171,0,8007
3371850,0.317,0,8008
3375510,0.317,0,8009
3260326,0.3169,0,8010
3011914,0.3168,0,8011
3390262,0.3167,1,8012
3319338,0.3167,0,8013
3377906,0.3166,0,8014
3329178,0.3165,0,8015
3146734,0.3163,0,8016
3048526,0.3163,0,8017
3379254,0.3162,0,8018
3288754,0.3162,0,8019
3375494,0.3162,1,8020
3386658,0.3161,0,8021
3369782,0.316,0,8022
3337662,0.3157,0,8023
3357786,0.3155,0,8024
3341342,0.3154,0,8025
3147230,0.3154,0,8026
3052286,0.3153,0,8027
3398502,0.3153,0,8028
3202062,0.3152,1,8029
3305590,0.3152,0,8030
3346190,0.3152,0,8031
3328262,0.3151,0,8032
3068306,0.3148,1,8033
3340406,0.3146,0,8034
3090986,0.3145,0,8035
3314074,0.3144,0,8036
3094606,0.3143,0,8037
3254594,0.3143,0,8038
3374886,0.3142,0,8039
3234114,0.3142,0,8040
3060626,0.3141,0,8041
3301274,0.3141,0,8042
3335474,0.314,0,8043
3071718,0.3139,0,8044
3295950,0.3139,0,8045
3066822,0.3138,0,8046
3186538,0.3138,1,8047
3259414,0.3136,1,8048
3112230,0.3136,0,8049
3389974,0.3135,0,8050
3282870,0.3135,0,8051
3349186,0.3135,1,8052
3208538,0.3134,0,8053
3350410,0.3133,0,8054
3340706,0.3132,0,8055
3174366,0.3132,0,8056
3143514,0.3131,0,8057
3080226,0.3126,0,8058
3184562,0.3122,0,8059
3111110,0.3122,0,8060
3346714,0.3121,0,8061
3358234,0.3118,0,8062
3134950,0.3118,0,8063
3276682,0.3117,0,8064
3059354,0.3116,0,8065
3283722,0.3116,0,8066
3062482,0.3116,0,8067
3384986,0.3116,0,8068
3376506,0.3115,1,8069
3064210,0.3114,1,8070
3142126,0.3113,0,8071
3222414,0.3112,0,8072
3397422,0.3111,0,8073
3093226,0.3111,1,8074
3260834,0.311,0,8075
3110362,0.311,0,8076
3341838,0.3107,0,8077
3279010,0.3106,0,8078
3260098,0.3106,0,8079
3203186,0.3104,0,8080
3326150,0.3102,0,8081
3070062,0.31,1,8082
3114834,0.3099,0,8083
3043806,0.3097,0,8084
3296182,0.3097,1,8085
3244454,0.3097,0,8086
3347814,0.3096,0,8087
3118966,0.3096,0,8088
3039078,0.3095,0,8089
3241222,0.3095,0,8090
3307078,0.3094,0,8091
3121342,0.3094,0,8092
3007026,0.3092,0,8093
3135142,0.3092,0,8094
3062446,0.3092,0,8095
3335386,0.3091,0,8096
3212974,0.3091,0,8097
3040590,0.309,0,8098
3382774,0.309,0,8099
3135810,0.309,1,8100
3278982,0.309,0,8101
3292146,0.3089,1,8102
3121726,0.3089,0,8103
3199082,0.3089,0,8104
3379706,0.3088,0,8105
3073934,0.3087,0,8106
3040778,0.3086,0,8107
3269614,0.3086,1,8108
3337462,0.3086,0,8109
3108242,0.3085,0,8110
3374634,0.3085,0,8111
3352506,0.3084,1,8112
3170566,0.3083,0,8113
3372902,0.3082,0,8114
3095874,0.3082,0,8115
3002034,0.308,0,8116
3168382,0.308,0,8117
3252678,0.3079,0,8118
3307966,0.3078,0,8119
3260934,0.3078,0,8120
3131766,0.3078,1,8121
3262942,0.3077,0,8122
3075294,0.3076,0,8123
3082238,0.3075,0,8124
3050714,0.3074,0,8125
3385518,0.3071,0,8126
3371646,0.3071,1,8127
3078474,0.3071,0,8128
3072922,0.3071,0,8129
3026814,0.307,1,8130
3073426,0.3068,0,8131
3382434,0.3068,0,8132
3382826,0.3068,1,8133
3018954,0.3067,0,8134
3069766,0.3067,1,8135
3150318,0.3066,0,8136
3189158,0.3066,0,8137
3342214,0.3066,0,8138
3385654,0.3066,0,8139
3275458,0.3066,0,8140
3372354,0.3065,0,8141
3034826,0.3064,0,8142
3305342,0.3064,0,8143
3376102,0.3063,0,8144
3021690,0.3062,0,8145
3010622,0.3062,0,8146
3026514,0.3061,0,8147
3030346,0.3061,1,8148
3387378,0.306,0,8149
3123778,0.306,0,8150
3396546,0.3059,0,8151
3383102,0.3058,0,8152
3064474,0.3058,1,8153
3269114,0.3057,0,8154
3060070,0.3055,0,8155
3203642,0.3054,0,8156
3394926,0.3054,0,8157
3283822,0.3054,1,8158
3268746,0.3053,0,8159
3383662,0.3053,0,8160
3023406,0.3051,0,8161
3143694,0.3051,0,8162
3294282,0.305,0,8163
3125746,0.3048,1,8164
3331974,0.3048,0,8165
3245646,0.3047,0,8166
3003970,0.3046,0,8167
3356258,0.3045,0,8168
3283414,0.3045,0,8169
3370954,0.3045,0,8170
3203122,0.3044,1,8171
3331798,0.3043,1,8172
3155570,0.3042,0,8173
3087810,0.3042,0,8174
3050110,0.3042,0,8175
3088330,0.3041,1,8176
3316030,0.3039,0,8177
3379350,0.3039,0,8178
3348262,0.3038,0,8179
3329726,0.3038,0,8180
3116970,0.3037,0,8181
3158606,0.3037,0,8182
3359142,0.3036,0,8183
3019702,0.3034,0,8184
3204898,0.3034,1,8185
3022170,0.3034,0,8186
3100366,0.3031,0,8187
3274734,0.3031,0,8188
3037386,0.303,0,8189
3387382,0.303,0,8190
3292490,0.3029,0,8191
3262490,0.3029,1,8192
3149302,0.3029,1,8193
3183038,0.3029,0,8194
3377018,0.3028,0,8195
3086666,0.3028,0,8196
3286422,0.3027,1,8197
3142382,0.3026,0,8198
3346254,0.3026,1,8199
3221666,0.3024,0,8200
3119838,0.3024,0,8201
3108370,0.3023,0,8202
3388878,0.3022,0,8203
3004010,0.3021,0,8204
3099174,0.302,0,8205
3230390,0.302,0,8206
3021534,0.302,0,8207
3092234,0.3018,0,8208
3125886,0.3018,0,8209
3298122,0.3017,0,8210
3370634,0.3017,0,8211
3193702,0.3016,0,8212
3376126,0.3016,1,8213
3191838,0.3015,0,8214
3156814,0.3014,0,8215
3127722,0.3012,0,8216
3041634,0.301,0,8217
3309674,0.3009,0,8218
3312786,0.3009,0,8219
3207374,0.3009,0,8220
3279154,0.3009,0,8221
3122066,0.3009,1,8222
3003734,0.3008,0,8223
3252482,0.3008,1,8224
3361554,0.3008,1,8225
3346702,0.3008,0,8226
3345234,0.3007,0,8227
3072506,0.3007,0,8228
3260694,0.3006,0,8229
3315510,0.3005,0,8230
3342978,0.3005,0,8231
3090294,0.3005,0,8232
3033082,0.3004,0,8233
3092562,0.3004,0,8234
3308550,0.3003,0,8235
3094730,0.3003,0,8236
3381150,0.3002,0,8237
3291822,0.3002,0,8238
3026466,0.3,0,8239
3394438,0.2999,0,8240
3285434,0.2998,0,8241
3292646,0.2998,0,8242
3382558,0.2997,0,8243
3380550,0.2996,0,8244
3035766,0.2996,0,8245
3271250,0.2995,0,8246
3316886,0.2995,0,8247
3394690,0.2994,1,8248
3399802,0.2994,0,8249
3326774,0.2994,1,8250
3310246,0.2993,0,8251
3277402,0.2993,0,8252
3169958,0.2993,0,8253
3031526,0.2992,0,8254
3207790,0.2991,1,8255
3364974,0.299,0,8256
3250150,0.2989,0,8257
3178538,0.2988,0,8258
3186238,0.2988,0,8259
3361658,0.2988,0,8260
3267586,0.2988,1,8261
3000930,0.2987,0,8262
3337310,0.2986,0,8263
3039338,0.2986,0,8264
3011174,0.2986,0,8265
3331726,0.2985,0,8266
3306278,0.2985,0,8267
3230526,0.2982,1,8268
3351514,0.2982,0,8269
3003286,0.2981,0,8270
3102302,0.2981,0,8271
3143142,0.298,0,8272
3006506,0.2979,1,8273
3339878,0.2978,1,8274
3262726,0.2978,0,8275
3073326,0.2978,0,8276
3366250,0.2977,0,8277
3293362,0.2977,1,8278
3151074,0.2976,0,8279
3333790,0.2974,0,8280
3309974,0.2974,0,8281
3270842,0.2972,0,8282
3377062,0.2972,1,8283
3213950,0.2972,0,8284
3273126,0.2971,0,8285
3094306,0.2971,1,8286
3286346,0.2971,0,8287
3344814,0.297,0,8288
3291970,0.297,0,8289
3180410,0.2969,1,8290
3032814,0.2967,0,8291
3370426,0.2967,0,8292
3345954,0.2967,1,8293
3384590,0.2965,0,8294
3199286,0.2965,0,8295
3007534,0.2963,0,8296
3292310,0.2963,1,8297
3162114,0.2962,0,8298
3258618,0.2962,0,8299
3368566,0.2961,0,8300
3073098,0.2961,0,8301
3114366,0.2961,0,8302
3351834,0.2961,0,8303
3183230,0.2961,0,8304
3336578,0.296,0,8305
3351178,0.296,0,8306
3069610,0.2958,0,8307
3073022,0.2958,1,8308
3117402,0.2958,1,8309
3047586,0.2957,1,8310
3152230,0.2956,0,8311
3343254,0.2956,0,8312
3113526,0.2956,0,8313
3370286,0.2954,0,8314
3379870,0.2953,0,8315
3105434,0.2953,0,8316
3182054,0.2952,1,8317
3294974,0.2952,1,8318
3004382,0.2952,0,8319
3205470,0.2952,0,8320
3290914,0.2951,0,8321
3371474,0.2951,0,8322
3184874,0.2951,1,8323
3382086,0.2951,0,8324
3365302,0.295,0,8325
3352682,0.2949,0,8326
3069434,0.2948,0,8327
3301226,0.2947,0,8328
3146418,0.2947,1,8329
3032034,0.2947,0,8330
3336566,0.2947,1,8331
3167002,0.2946,0,8332
3383726,0.2946,1,8333
3051630,0.2945,0,8334
3256486,0.2945,0,8335
3064930,0.2945,0,8336
3355510,0.2944,0,8337
3274210,0.2944,0,8338
3327474,0.2943,0,8339
3377034,0.2943,0,8340
3153274,0.2942,0,8341
3304946,0.2942,0,8342
3045786,0.2941,0,8343
3341654,0.2941,0,8344
3378890,0.294,0,8345
3157574,0.294,0,8346
3366070,0.294,0,8347
3367970,0.2938,0,8348
3321882,0.2938,1,8349
3170858,0.2938,0,8350
3260906,0.2936,1,8351
3343162,0.2936,0,8352
3099686,0.2936,0,8353
3091974,0.2935,1,8354
3061734,0.2935,0,8355
3365730,0.2934,0,8356
3333962,0.2933,0,8357
3257810,0.2932,0,8358
3364190,0.2931,0,8359
3342258,0.2931,0,8360
3018878,0.2931,0,8361
3249790,0.2931,0,8362
3119722,0.2931,0,8363
3356814,0.293,0,8364
3074746,0.293,0,8365
3266522,0.2929,0,8366
3307142,0.2928,0,8367
3213810,0.2927,0,8368
3321110,0.2926,0,8369
3344350,0.2926,0,8370
3211386,0.2926,0,8371
3005462,0.2925,0,8372
3343050,0.2924,0,8373
3015594,0.2923,0,8374
3255274,0.2922,0,8375
3048546,0.2919,0,8376
3369806,0.2919,0,8377
3045662,0.2917,0,8378
3151670,0.2916,0,8379
3051914,0.2916,0,8380
3373150,0.2915,0,8381
3333922,0.2914,0,8382
3295466,0.2914,0,8383
3322434,0.2914,1,8384
3394378,0.2914,0,8385
3334078,0.2913,0,8386
3193722,0.2913,0,8387
3283986,0.2909,0,8388
3373294,0.2909,0,8389
3134106,0.2908,1,8390
3266466,0.2906,0,8391
3313882,0.2905,0,8392
3150774,0.2904,1,8393
3060458,0.2903,0,8394
3164542,0.2903,0,8395
3122846,0.2901,0,8396
3127374,0.29,0,8397
3380998,0.2899,1,8398
3354046,0.2898,0,8399
3348922,0.2897,0,8400
3317074,0.2897,0,8401
3291158,0.2896,0,8402
3162018,0.2895,0,8403
3010282,0.2895,0,8404
3135042,0.2894,1,8405
3349106,0.2893,0,8406
3309942,0.2892,1,8407
3121758,0.2891,1,8408
3375186,0.2891,0,8409
3151850,0.289,0,8410
3323434,0.289,0,8411
3117510,0.2889,0,8412
3225674,0.2888,0,8413
3062794,0.2887,0,8414
3165418,0.2887,0,8415
3092818,0.2887,0,8416
3373362,0.2886,0,8417
3012626,0.2885,0,8418
3315194,0.2885,1,8419
3275722,0.2882,0,8420
3059638,0.2882,0,8421
3041522,0.288,1,8422
3105062,0.288,0,8423
3134194,0.2879,1,8424
3260978,0.2878,0,8425
3342098,0.2876,0,8426
3236138,0.2875,0,8427
3313386,0.2873,0,8428
3008554,0.2873,1,8429
3015006,0.2872,0,8430
3030646,0.2871,0,8431
3104894,0.287,0,8432
3385502,0.2869,0,8433
3243934,0.2869,0,8434
3003554,0.2868,0,8435
3041722,0.2868,0,8436
3009466,0.2867,0,8437
3036894,0.2866,0,8438
3306778,0.2865,0,8439
3392118,0.2865,0,8440
3379150,0.2865,0,8441
3305998,0.2864,0,8442
3332258,0.2864,0,8443
3034146,0.2863,0,8444
3094142,0.2863,0,8445
3398178,0.2863,0,8446
3101498,0.2863,0,8447
3092534,0.2862,0,8448
3213010,0.2862,0,8449
3398510,0.2861,0,8450
3038246,0.2861,0,8451
3347358,0.286,0,8452
3257198,0.286,0,8453
3012098,0.2859,0,8454
3042706,0.2859,1,8455
3013962,0.2859,0,8456
3381902,0.2858,0,8457
3259910,0.2858,0,8458
3387722,0.2856,0,8459
3036574,0.2856,0,8460
3363258,0.2854,1,8461
3378854,0.2853,0,8462
3157094,0.2853,0,8463
3061998,0.285,1,8464
3300290,0.2848,1,8465
3312174,0.2848,0,8466
3237726,0.2848,0,8467
3313366,0.2847,1,8468
3385054,0.2847,0,8469
3012470,0.2847,0,8470
3348866,0.2847,0,8471
3399030,0.2846,0,8472
3350862,0.2846,0,8473
3129690,0.2845,0,8474
3058162,0.2845,1,8475
3301174,0.2843,0,8476
3021054,0.2843,0,8477
3287834,0.2842,0,8478
3261602,0.2841,0,8479
3339426,0.2841,0,8480
3174690,0.2841,0,8481
3325934,0.284,0,8482
3091038,0.2837,0,8483
3049982,0.2836,1,8484
3001754,0.2835,0,8485
3211326,0.2835,0,8486
3178374,0.2833,1,8487
3301294,0.2833,1,8488
3326902,0.2833,0,8489
3398462,0.2831,1,8490
3112142,0.283,0,8491
3107702,0.2829,0,8492
3300318,0.2827,0,8493
3010710,0.2827,1,8494
3321050,0.2826,0,8495
3310310,0.2825,1,8496
3308194,0.2825,0,8497
3030734,0.2823,0,8498
3147586,0.2822,0,8499
3161334,0.2822,1,8500
3262386,0.2822,0,8501
3243342,0.2821,0,8502
3375538,0.2821,0,8503
3146870,0.282,0,8504
3202798,0.2819,0,8505
3351122,0.2819,0,8506
3303930,0.2818,0,8507
3371290,0.2818,0,8508
3380018,0.2817,0,8509
3045398,0.2815,0,8510
3298462,0.2815,0,8511
3383198,0.2814,0,8512
3039826,0.2814,0,8513
3273774,0.2814,0,8514
3372822,0.2812,1,8515
3317162,0.2812,0,8516
3012574,0.2811,0,8517
3028014,0.281,0,8518
3389922,0.281,0,8519
3381214,0.281,1,8520
3174994,0.2809,1,8521
3372302,0.2808,0,8522
3040610,0.2808,0,8523
3360858,0.2808,0,8524
3374742,0.2805,0,8525
3331550,0.2805,0,8526
3085282,0.2805,1,8527
3171042,0.2804,0,8528
3106222,0.2804,0,8529
3167014,0.28,0,8530
3328938,0.28,0,8531
3074466,0.2799,0,8532
3251726,0.2799,1,8533
3145086,0.2799,1,8534
3157410,0.2798,0,8535
3050226,0.2798,0,8536
3024862,0.2797,0,8537
3042574,0.2797,0,8538
3017782,0.2797,0,8539
3084214,0.2797,0,8540
3303106,0.2796,0,8541
3349914,0.2796,1,8542
3298430,0.2796,0,8543
3144310,0.2795,0,8544
3358610,0.2795,0,8545
3008482,0.2794,0,8546
3090162,0.2794,1,8547
3335238,0.2793,0,8548
3036410,0.279,0,8549
3381474,0.279,0,8550
3319922,0.279,0,8551
3149922,0.2789,0,8552
3329642,0.2789,0,8553
3307942,0.2789,0,8554
3256974,0.2787,0,8555
3386314,0.2787,1,8556
3103038,0.2786,1,8557
3315150,0.2786,1,8558
3356142,0.2783,0,8559
3374502,0.2783,0,8560
3000142,0.2782,0,8561
3330406,0.2781,0,8562
3314414,0.2781,0,8563
3001794,0.2781,0,8564
3268078,0.278,1,8565
3357630,0.278,0,8566
3247318,0.2779,0,8567
3120538,0.2779,0,8568
3223834,0.2779,1,8569
3282962,0.2778,0,8570
3029106,0.2778,0,8571
3207606,0.2777,0,8572
3158738,0.2775,0,8573
3077822,0.2775,0,8574
3017994,0.2773,0,8575
3126698,0.2773,0,8576
3367718,0.2773,0,8577
3054454,0.2772,1,8578
3384722,0.2772,0,8579
3241938,0.2772,0,8580
3388170,0.2772,0,8581
3373346,0.2771,0,8582
3031822,0.2771,0,8583
3113314,0.2771,0,8584
3321118,0.2771,0,8585
3096254,0.277,0,8586
3266854,0.2769,1,8587
3328386,0.2769,0,8588
3049282,0.2768,0,8589
3177546,0.2766,1,8590
3105106,0.2766,0,8591
3300930,0.2766,0,8592
3057914,0.2763,0,8593
3124694,0.2763,0,8594
3017950,0.2761,0,8595
3299726,0.2759,0,8596
3388162,0.2759,0,8597
3379578,0.2758,0,8598
3380442,0.2758,0,8599
3131850,0.2757,0,8600
3114442,0.2754,0,8601
3377362,0.2753,0,8602
3269850,0.2752,0,8603
3040430,0.2751,1,8604
3168914,0.2751,0,8605
3209858,0.2751,0,8606
3164906,0.275,1,8607
3343882,0.2748,0,8608
3238474,0.2747,0,8609
3191454,0.2745,0,8610
3390074,0.2744,0,8611
3110442,0.2743,0,8612
3090802,0.2741,1,8613
3216514,0.274,1,8614
3370050,0.2739,0,8615
3130274,0.2739,1,8616
3325978,0.2738,0,8617
3002894,0.2738,0,8618
3370830,0.2738,1,8619
3254922,0.2737,0,8620
3296382,0.2735,1,8621
3299854,0.2735,0,8622
3266210,0.2735,0,8623
3351942,0.2734,0,8624
3378738,0.2733,0,8625
3318554,0.2733,1,8626
3364270,0.2732,1,8627
3104214,0.273,0,8628
3068766,0.2728,0,8629
3385078,0.2727,0,8630
3159538,0.2727,1,8631
3376362,0.2726,1,8632
3354214,0.2724,0,8633
3303186,0.2724,0,8634
3372358,0.2723,0,8635
3359734,0.2722,0,8636
3368458,0.2721,0,8637
3337526,0.2721,0,8638
3023750,0.2719,0,8639
3313118,0.2719,0,8640
3324658,0.2719,0,8641
3339398,0.2718,0,8642
3385062,0.2717,0,8643
3146286,0.2717,0,8644
3025662,0.2716,0,8645
3399458,0.2716,0,8646
3006766,0.2715,0,8647
3294510,0.2714,0,8648
3378338,0.2714,0,8649
3025142,0.2714,0,8650
3332882,0.2713,0,8651
3369574,0.2713,0,8652
3056794,0.2711,0,8653
3296534,0.2711,0,8654
3221290,0.2709,0,8655
3266486,0.2709,0,8656
3346394,0.2707,0,8657
3126838,0.2706,0,8658
3352626,0.2705,1,8659
3156390,0.2704,0,8660
3355122,0.2702,0,8661
3369758,0.2702,0,8662
3390858,0.27,1,8663
3395614,0.2698,0,8664
3372334,0.2697,0,8665
3146706,0.2697,0,8666
3083438,0.2697,0,8667
3119194,0.2696,0,8668
3376794,0.2696,0,8669
3349334,0.2695,0,8670
3329602,0.2694,0,8671
3381910,0.2693,1,8672
3019146,0.2691,0,8673
3223970,0.269,0,8674
3384370,0.269,0,8675
3336698,0.2689,0,8676
3315066,0.2688,0,8677
3330714,0.2687,0,8678
3022622,0.2686,1,8679
3380650,0.2686,0,8680
3198494,0.2686,0,8681
3054974,0.2684,0,8682
3348694,0.2684,0,8683
3281054,0.2682,0,8684
3074310,0.2679,0,8685
3192582,0.2679,0,8686
3129206,0.2679,0,8687
3007718,0.2678,0,8688
3207474,0.2677,0,8689
3017262,0.2676,0,8690
3110070,0.2676,0,8691
3046350,0.2673,0,8692
3158086,0.2672,1,8693
3393674,0.2671,0,8694
3347266,0.267,0,8695
3134094,0.267,0,8696
3054446,0.2667,0,8697
3034134,0.2667,0,8698
3150878,0.2667,0,8699
3022626,0.2667,0,8700
3338146,0.2666,0,8701
3306878,0.2664,0,8702
3342206,0.2663,1,8703
3372230,0.2663,0,8704
3170942,0.2663,0,8705
3099238,0.2663,0,8706
3393682,0.2661,0,8707
3039906,0.2661,1,8708
3363170,0.2661,0,8709
3207814,0.2661,0,8710
3333746,0.2659,0,8711
3367790,0.2656,0,8712
3090882,0.2653,1,8713
3357378,0.2653,0,8714
3109842,0.2653,0,8715
3384646,0.2652,0,8716
3326006,0.2652,0,8717
3062786,0.2651,0,8718
3279654,0.2651,0,8719
3311354,0.265,0,8720
3194122,0.2648,0,8721
3330398,0.2647,0,8722
3382738,0.2645,0,8723
3049846,0.2645,1,8724
3101434,0.2644,0,8725
3054602,0.2644,0,8726
3342474,0.2644,0,8727
3082518,0.2644,0,8728
3122550,0.2643,0,8729
3276326,0.2643,1,8730
3376546,0.264,0,8731
3364450,0.2637,0,8732
3210354,0.2637,0,8733
3351954,0.2637,0,8734
3373246,0.2636,0,8735
3149486,0.2636,0,8736
3258498,0.2636,0,8737
3375522,0.2633,0,8738
3268694,0.2633,1,8739
3044790,0.263,0,8740
3355998,0.2629,0,8741
3292830,0.2629,0,8742
3006410,0.2627,0,8743
3013442,0.2627,0,8744
3053918,0.2625,0,8745
3069826,0.2625,0,8746
3364878,0.2625,0,8747
3374358,0.2624,0,8748
3171290,0.2623,0,8749
3376530,0.2623,0,8750
3368654,0.2623,0,8751
3355894,0.2622,0,8752
3324198,0.2621,0,8753
3272918,0.2621,0,8754
3344446,0.262,1,8755
3361758,0.2619,0,8756
3175882,0.2618,0,8757
3361978,0.2618,0,8758
3018662,0.2617,0,8759
3282778,0.2617,1,8760
3268314,0.2616,0,8761
3146422,0.2616,0,8762
3361906,0.2615,0,8763
3112634,0.2615,0,8764
3344150,0.2613,0,8765
3383122,0.2613,0,8766
3261330,0.2613,0,8767
3029726,0.2612,0,8768
3332438,0.2611,1,8769
3343230,0.261,0,8770
3362334,0.2609,0,8771
3365046,0.2609,0,8772
3144682,0.2606,0,8773
3367074,0.2606,0,8774
3264970,0.2605,0,8775
3347366,0.2604,0,8776
3019458,0.2603,0,8777
3354222,0.2603,0,8778
3044402,0.2603,0,8779
3164778,0.2602,1,8780
3125318,0.2602,1,8781
3324694,0.2601,0,8782
3153706,0.2601,0,8783
3104002,0.2599,0,8784
3253718,0.2598,0,8785
3143138,0.2598,1,8786
3386970,0.2597,0,8787
3344914,0.2596,0,8788
3380430,0.2595,0,8789
3383454,0.2593,0,8790
3340234,0.2593,0,8791
3307974,0.2593,0,8792
3069006,0.2593,0,8793
3319638,0.2591,0,8794
3341990,0.259,0,8795
3153906,0.259,0,8796
3330754,0.2589,0,8797
3377390,0.2589,0,8798
3374802,0.2589,0,8799
3049114,0.2589,0,8800
3392106,0.2588,0,8801
3297542,0.2587,0,8802
3362862,0.2586,0,8803
3348722,0.2585,0,8804
3334722,0.2585,0,8805
3004322,0.2584,1,8806
3376790,0.2584,0,8807
3311306,0.2583,0,8808
3371098,0.2582,0,8809
3373914,0.2582,0,8810
3292226,0.2581,1,8811
3357282,0.2581,1,8812
3103734,0.258,0,8813
3379046,0.258,0,8814
3355722,0.2579,0,8815
3052806,0.2579,0,8816
3325086,0.2578,0,8817
3318598,0.2578,0,8818
3094014,0.2577,1,8819
3034510,0.2577,1,8820
3155190,0.2576,0,8821
3388534,0.2576,1,8822
3313094,0.2575,0,8823
3340774,0.2575,0,8824
3079862,0.2575,0,8825
3272570,0.2575,1,8826
3002422,0.2574,0,8827
3381122,0.2574,0,8828
3296230,0.2573,0,8829
3384278,0.2573,0,8830
3169658,0.2572,1,8831
3244786,0.257,0,8832
3000022,0.257,0,8833
3135126,0.2569,0,8834
3130130,0.2569,0,8835
3383602,0.2566,0,8836
3371030,0.2564,0,8837
3015382,0.2563,1,8838
3002234,0.2562,0,8839
3314518,0.2561,0,8840
3295110,0.2559,0,8841
3330822,0.2559,1,8842
3279926,0.2559,0,8843
3288162,0.2558,1,8844
3316458,0.2558,0,8845
3016934,0.2557,1,8846
3324598,0.2556,0,8847
3368594,0.2553,0,8848
3287242,0.2552,0,8849
3346882,0.2552,0,8850
3372182,0.2551,0,8851
3366706,0.255,0,8852
3327786,0.255,0,8853
3372582,0.2549,0,8854
3157202,0.2548,0,8855
3137606,0.2547,0,8856
3021386,0.2547,0,8857
3283930,0.2547,1,8858
3374398,0.2545,0,8859
3096678,0.2545,0,8860
3321490,0.2544,0,8861
3311182,0.2544,0,8862
3252498,0.2544,0,8863
3357174,0.2541,0,8864
3154754,0.2541,0,8865
3089974,0.254,0,8866
3381782,0.254,0,8867
3317354,0.2539,0,8868
3143562,0.2539,0,8869
3026338,0.2539,0,8870
3260050,0.2538,0,8871
3075778,0.2536,0,8872
3078942,0.2535,0,8873
3385586,0.2535,0,8874
3332530,0.2534,0,8875
3050094,0.2534,0,8876
3344322,0.2534,1,8877
3345682,0.2534,0,8878
3050438,0.2533,0,8879
3139978,0.2532,0,8880
3018294,0.2531,0,8881
3063622,0.2531,0,8882
3377506,0.2529,0,8883
3065566,0.2528,0,8884
3312018,0.2527,0,8885
3341854,0.2525,0,8886
3000502,0.2524,0,8887
3376910,0.2523,0,8888
3317682,0.2523,0,8889
3095014,0.2522,0,8890
3302518,0.2521,0,8891
3007430,0.2521,0,8892
